FORGAP	FDR	file:	start	day	134			
9								
timesteps								
RelHum								
Temp								
Wind								
Press								
Cloud								
Rain								
dayno								
time								
2641	100	22.64	0.047	1005	0	0	257	1
2642	100	22.42	0.031242	1004	0	0	257	2
2643	100	22.22	0.019222	1004	0	0	257	3
2644	100	22	0.006	1004	0	0	257	4
2645	100	22.04	0.008404	1005	0	0	257	5
2646	100	22.4	0.03004	1005	0	0	257	6
2647	100	23.11	0.072711	1006	1	0	257	7
2648	100	24.43	0.152043	1006	0.63	0	257	8
2649	92.1	27.87	0.136	1006	0.89	0	257	9
2650	90.3	28.1	0.331	1006	0.73	0	257	10
2651	74.9	29.93	0.541	1005	0.93	0	257	11
2652	66.24	31.53	0.54	1003	0.87	0	257	12
2653	71.2	32.1	0.549	1002	0.98	0	257	13
2654	68.29	31.81	0.408	1001	0.69	0	257	14
2655	90	27.79	0.445	1000	0.32	0	257	15
2656	83.1	28.24	0.257	1001	0.44	0	257	16
2657	91.3	27.36	0.14	1002	0.55	0	257	17
2658	94.9	26.62	0.044	1002	0.65	0	257	18
2659	97.1	26.1	0.15	1003	0	0	257	19
2660	97.4	25.76	0.068	1004	0	0	257	20
2661	98.2	25.16	0.02	1005	0	0	257	21
2662	98.8	25.06	0.013	1006	0	0	257	22
2663	99.4	24.74	0.008	1005	0	0	257	23
2664	99.6	24.62	0.066	1005	0	0	258	0
2665	99.5	24.44	0.026	1004	0	0	258	1
2666	99.8	24.31	0.001	1004	0	0	258	2
2667	99.7	24.17	0.037	1004	0	0	258	3
2668	99.7	23.9	0.003	1004	0	0	258	4
2669	99.8	23.86	0.001	1005	0	0	258	5
2670	99.9	23.81	0.034	1006	0	0.2	258	6
2671	99.9	24.43	0	1007	1	0	258	7
2672	96.9	25.72	0.034	1007	0.71	1.6	258	8
2673	95.6	26.53	0.086	1007	0.32	0	258	9
2674	86.5	29.04	0.327	1006	0.96	0	258	10
2675	90.6	29.79	0.465	1005	0.94	0	258	11
2676	73.1	31.54	0.568	1004	1	0.2	258	12
2677	61.67	32.64	0.508	1003	0.98	0.2	258	13
2678	84.3	29.95	0.691	1002	0.94	0	258	14
2679	95.1	23.97	0.667	1003	0.1	0	258	15
2680	87.5	26.31	0.429	1002	0.51	0	258	16
2681	97.3	25.23	0.303	1002	0.91	0	258	17
2682	98.1	25.1	0.216	1003	1	0	258	18
2683	98.8	24.82	0.174	1004	0	0	258	19
2684	98.4	24.64	0.05	1005	0	0	258	20
2685	98.9	24.59	0.119	1006	0	0	258	21
2686	99.5	24.72	0.041	1006	0	0	258	22
2687	99.5	24.59	0.085	1006	0	0	258	23
2688	99.6	24.52	0.086	1005	0	0	259	0
2689	99.8	24.41	0.022	1005	0	0	259	1
2690	99.9	24.44	0.057	1004	0	0	259	2
2691	99.9	24.45	0.024	1004	0	0	259	3
2692	99.9	24.38	0.001	1005	0	0.2	259	4
2693	100	24.35	0.004	1005	0	0	259	5
2694	100	24.3	0.003	1005	0	0	259	6
2695	100	24.74	0.004	1006	1	0	259	7
2696	97.4	25.93	0.015	1006	0.86	0	259	8
2697	83.9	28.64	0.069	1006	0.98	0	259	9
2698	82.2	29.2	0.405	1006	0.92	0	259	10
2699	63.1	31.51	0.479	1005	0.96	0	259	11
2700	78.8	30.49	0.34	1004	0.49	0	259	12
2701	79.6	30.29	0.622	1002	0.99	0.8	259	13
2702	74.3	31.68	0.41	1001	0.9	0.6	259	14
2703	63.01	32.68	0.386	1000	0.95	0	259	15
2704	88.6	29.09	0.38	1000	1	0	259	16
2705	98.1	27.37	0.122	1001	0.9	0	259	17
2706	94.8	25.92	0.405	1003	0.59	0	259	18
2707	96	25.22	0.279	1004	0	0	259	19
2708	98.1	24.76	0.175	1005	0	0	259	20
2709	98.2	24.27	0.099	1006	0	0	259	21
2710	98.4	24.09	0.167	1006	0	0	259	22
2711	98	24.04	0.078	1007	0	0	259	23
2712	98.2	23.99	0.081	1006	0	0	260	0
2713	99.1	23.72	0.038	1005	0	0	260	1
2714	99.5	23.39	0.006	1005	0	0	260	2
2715	99.7	23.23	0.012	1005	0	0	260	3
2716	100	23.58	0.04	1005	0	0	260	4
2717	99.9	23.57	0.023	1005	0	0	260	5
2718	100	23.45	0.033	1006	0	0	260	6
2719	100	23.88	0.007	1006	1	0	260	7
2720	94.1	25.46	0.052	1007	0.62	0	260	8
2721	76.3	28.88	0.31	1007	0.98	0	260	9
2722	83.3	28.31	0.243	1006	0.52	0	260	10
2723	87.3	28.92	0.286	1006	0.47	0	260	11
2724	65.24	31.81	0.496	1004	1	0	260	12
2725	61.54	32.77	0.577	1002	1	0	260	13
2726	65.08	31.6	0.488	1001	0.77	0	260	14
2727	53.18	33.57	0.358	1000	1	0	260	15
2728	65.61	32.41	0.426	1000	1	0	260	16
2729	66.63	30.91	0.29	1001	0.76	0	260	17
2730	76.8	29.3	0.05	1001	0.85	1	260	18
2731	86.4	27.73	0.139	1003	0	3.8	260	19
2732	84.5	27.17	0.3	1004	0	1.2	260	20
2733	97.1	25.11	0.132	1006	0	0	260	21
2734	99.4	24.65	0.154	1006	0	0	260	22
2735	99.6	23.95	0.312	1006	0	0	260	23
2736	100	23.66	0.197	1006	0	0	261	0
2737	100	23.68	0.183	1004	0	0	261	1
2738	100	23.59	0.05	1004	0	0	261	2
2739	100	23.41	0.081	1003	0	0	261	3
2740	100	23.29	0.021	1004	0	0	261	4
2741	100	23.18	0.027	1004	0	0	261	5
2742	100	23.01	0	1004	0	0	261	6
2743	100	23.66	0.004	1005	1	0	261	7
2744	100	24.94	0.006	1005	0.55	0	261	8
2745	90.5	27.52	0.129	1006	0.82	0	261	9
2746	86.3	28.96	0.336	1005	1	0	261	10
2747	66.24	31.06	0.502	1004	1	0	261	11
2748	77	31.32	0.51	1003	0.92	0	261	12
2749	62.88	32.34	0.55	1002	0.97	0	261	13
2750	62.47	32.17	0.452	1001	0.82	0	261	14
2751	61.14	32.41	0.418	1000	0.96	0	261	15
2752	60.94	32.29	0.493	1000	1	0	261	16
2753	74.7	30.4	0.235	1000	0.8	0	261	17
2754	74.9	28.93	0.422493	1001	0.51	0	261	18
2755	85.7	27.18	0.317318	1002	0	0	261	19
2756	93.6	26.19	0.257819	1002	0	0	261	20
2757	96.7	25.71	0.228971	1003	0	0	261	21
2758	97.2	25.28	0.119	1003	0	0	261	22
2759	97.5	25.18	0.188	1004	0	0	261	23
2760	98.1	24.82	0.096	1003	0	0	262	0
2761	98.7	24.36	0.17	1003	0	0	262	1
2762	99	24.08	0.077	1003	0	0	262	2
2763	99.2	24.16	0.139	1003	0	0	262	3
2764	99.2	24.41	0.064	1003	0	0	262	4
2765	99.3	24.36	0.044	1004	0	0	262	5
2766	99.6	24.09	0.008	1004	0	0	262	6
2767	99.6	24.69	0.002	1005	1	0	262	7
2768	95.4	26.72	0.046	1006	0.72	0	262	8
2769	85.3	28.2	0.265	1006	0.61	0	262	9
2770	80.4	30.34	0.519	1005	1	0	262	10
2771	76	30.78	0.384	1004	0.73	21.4	262	11
2772	72.3	31.03	0.478	1003	0.62	3.8	262	12
2773	79.2	30.18	0.167	1002	0.33	0	262	13
2774	98.9	24.19	0.806	1004	0.25	0.2	262	14
2775	99.9	23.9	0.591	1002	0.05	0	262	15
2776	100	23.8	0.221	1003	0.07	0	262	16
2777	100	24.25	0.191	1002	0.27	0	262	17
2778	100	24.24	0.256	1003	0.53	0	262	18
2779	100	23.94	0.142	1004	0	0	262	19
2780	100	23.8	0.103	1004	0	0	262	20
2781	100	23.84	0.197	1005	0	0	262	21
2782	100	23.59	0.128	1006	0	0	262	22
2783	100	23.29	0.016	1006	0	0	262	23
2784	100	23.19	0.068	1005	0	0	263	0
2785	100	22.85	0.057085	1004	0	0	263	1
2786	100	23	0.0661	1004	0	0.2	263	2
2787	100	22.84	0.056484	1004	0	0	263	3
2788	100	22.61	0.042661	1004	0	0	263	4
2789	100	22.61	0.042661	1004	0	0	263	5
2790	100	22.78	0.052878	1005	0	0	263	6
2791	100	23.5	0.09615	1006	1	0	263	7
2792	100	25.28	0.203128	1006	0.78	0	263	8
2793	96.9	26.87	0.163	1006	0.85	0	263	9
2794	87.7	29.75	0.401	1006	0.9	0	263	10
2795	74.2	31.35	0.483	1005	0.94	0	263	11
2796	77	30.35	0.453	1004	0.66	0	263	12
2797	66.16	32.58	0.521	1003	1	0	263	13
2798	75.9	31.36	0.454	1002	0.66	0	263	14
2799	59.87	32.47	0.312	1001	0.79	0	263	15
2800	69.77	31	0.223	1001	1	0	263	16
2801	70.9	30.18	0.135	1001	0.82	0	263	17
2802	76.7	28.57	0.400857	1002	0.35	0	263	18
2803	87.7	26.8	0.29448	1002	0	0	263	19
2804	96.1	25.82	0.235582	1004	0	0	263	20
2805	97.7	25.23	0.200123	1004	0	0	263	21
2806	98.5	24.59	0.161659	1005	0	0	263	22
2807	99	24.13	0.134013	1005	0	0	263	23
2808	99.4	23.97	0.124397	1005	0	0	264	0
2809	99.6	23.76	0.111776	1004	0	0	264	1
2810	99.6	23.32	0.045	1004	0	0	264	2
2811	99.8	22.96	0.022	1004	0	0	264	3
2812	100	23.18	0.05	1004	0	0	264	4
2813	99.9	23.35	0.018	1004	0	0	264	5
2814	99.8	23.22	0.042	1004	0	0	264	6
2815	99.8	23.71	0.016	1005	1	0	264	7
2816	93.6	25.68	0.109	1006	0.44	0	264	8
2817	75.6	28.57	0.317	1006	1	0	264	9
2818	73.2	30.43	0.372	1006	1	0	264	10
2819	74.7	30.99	0.556	1005	0.99	0	264	11
2820	63.68	31.86	0.527	1004	0.9	0	264	12
2821	55.38	33.12	0.549	1002	0.97	0	264	13
2822	59.25	33.07	0.475	1001	0.99	1.8	264	14
2823	50.56	33.22	0.407	1000	0.87	0	264	15
2824	78.7	30.76	0.24	999	0.62	0.4	264	16
2825	83.6	28.61	0.021	1000	0	19.4	264	17
2826	74.9	28.9	0.057	1002	0.78	0	264	18
2827	91	26.19	0.364	1003	0	0	264	19
2828	99.9	24.23	0.427	1004	0	0	264	20
2829	100	23.65	0.174	1005	0	0	264	21
2830	100	23.59	0.08	1005	0	0	264	22
2831	100	23.34	0.04	1005	0	0	264	23
2832	100	23.39	0.104	1005	0	0	265	0
2833	100	23.37	0.078	1004	0	0	265	1
2834	100	23.31	0.138	1004	0	0	265	2
2835	100	23.17	0.014	1003	0	0	265	3
2836	100	23.08	0	1003	0	0	265	4
2837	100	23.31	0.03	1004	0	0	265	5
2838	100	23.07	0	1004	0	0	265	6
2839	100	23.6	0.013	1004	1	0	265	7
2840	100	25.07	0.013	1005	0.65	0	265	8
2841	96.4	27.03	0.163	1005	0.92	0	265	9
2842	86.9	29.29	0.211	1005	0.8	0	265	10
2843	75.7	29.85	0.498	1004	0.77	0	265	11
2844	60.56	31.39	0.487	1002	1	0	265	12
2845	61.14	32.68	0.463	1001	0.9	0	265	13
2846	74.4	30.53	0.569	1000	0.93	0	265	14
2847	82.9	29.53	0.168	999	0.33	0	265	15
2848	78.5	30.2	0.158	999	0.7	0	265	16
2849	89.5	28.71	0.132	1000	0.82	0	265	17
2850	86.7	27.52	0.196	1000	0.68	0	265	18
2851	92.5	26.29	0.152	1002	0	0	265	19
2852	94.6	25.31	0.123	1003	0	0	265	20
2853	97.1	24.72	0.073	1004	0	0	265	21
2854	98.4	24.57	0.019	1005	0	0	265	22
2855	99	24.3	0.03	1004	0	0	265	23
2856	99.4	24.09	0.021	1004	0	0	266	0
2857	99.6	23.99	0.015	1003	0	0	266	1
2858	99.6	23.8	0.012	1003	0	0	266	2
2859	99.8	23.46	0.026	1003	0	0	266	3
2860	99.9	23.47	0.009	1003	0	0	266	4
2861	99.8	23.45	0.051	1003	0	0	266	5
2862	99.9	23.18	0	1004	0	0	266	6
2863	99.9	23.76	0.007	1004	1	0	266	7
2864	96.1	25.9	0.055	1005	0.58	0	266	8
2865	81.4	29.16	0.27	1005	1	0	266	9
2866	70.6	30.14	0.397	1005	1	0	266	10
2867	74.2	30.68	0.32	1004	0.76	0	266	11
2868	67.18	30.95	0.379	1003	0.67	0	266	12
2869	66.22	31.6	0.414	1001	0.76	0	266	13
2870	65.15	32.32	0.454	1001	0.88	0	266	14
2871	74.8	31.21	0.473	1000	0.75	0	266	15
2872	78.8	29.51	0.429	1000	0.78	0	266	16
2873	81	27.12	0.317	1001	0.44	0	266	17
2874	87.5	26.12	0.138	1001	0.35	0	266	18
2875	92.9	25.37	0.159	1002	0	0	266	19
2876	94.5	25.03	0.273	1003	0	0	266	20
2877	97.3	24.6	0.198	1005	0	0	266	21
2878	97.6	24.3	0.117	1006	0	0	266	22
2879	98.4	23.99	0.195	1006	0	0	266	23
2880	98.6	23.99	0.157	1005	0	0	267	0
2881	99.1	23.61	0.076	1004	0	0	267	1
2882	99.6	23.31	0.042	1004	0	0	267	2
2883	99.9	23.19	0.006	1004	0	0	267	3
2884	100	23.07	0.008	1004	0	0	267	4
2885	100	23.17	0.023	1005	0	0.2	267	5
2886	100	23.12	0.034	1005	0	0	267	6
2887	100	23.4	0.031	1006	1	0	267	7
2888	100	24.07	0.076	1006	0.58	0	267	8
2889	89.9	25.93	0.215	1006	0.53	7.8	267	9
2890	82.6	27.83	0.323	1006	0.58	0.6	267	10
2891	82.4	28.63	0.563	1005	0.81	0	267	11
2892	98	26.29	0.423	1005	0.38	0	267	12
2893	94.1	27.44	0.21	1004	0.48	0	267	13
2894	70.9	30.11	0.373	1002	1	0	267	14
2895	76.1	29.16	0.312	1001	0.67	0	267	15
2896	89.7	27.78	0.273	1002	0.47	0.8	267	16
2897	88	28.32	0.293	1002	1	0	267	17
2898	86.4	26.43	0.274	1003	1	0	267	18
2899	99.3	24.46	0.321	1004	0	0	267	19
2900	99.8	24.3	0.117	1005	0	0	267	20
2901	100	24.22	0.055	1006	0	0	267	21
2902	100	24.03	0.128003	1006	0	0	267	22
2903	100	23.88	0.118988	1006	0	0	267	23
2904	100	23.75	0.111175	1005	0	0	268	0
2905	100	23.58	0.100958	1005	0	0	268	1
2906	100	23.52	0.097352	1005	0	0	268	2
2907	100	23.5	0.09615	1005	0	0	268	3
2908	100	23.62	0.103362	1005	0	0	268	4
2909	100	23.65	0.105165	1005	0	0	268	5
2910	100	23.65	0.117	1006	0	0	268	6
2911	100	24.16	0.055	1006	1	0	268	7
2912	100	25.33	0.119	1006	0.69	0	268	8
2913	89.5	27.82	0.232	1006	0.73	0	268	9
2914	85.5	28.91	0.483	1006	0.89	0	268	10
2915	76.2	29.91	0.486	1005	0.88	0	268	11
2916	67.25	31.66	0.463	1004	0.82	0	268	12
2917	63.28	31.22	0.49	1003	0.81	0	268	13
2918	73.4	31.55	0.394	1002	0.66	0	268	14
2919	58.33	32.03	0.533	1001	0.83	0.6	268	15
2920	66.1	31.22	0.392	1001	0.73	0.2	268	16
2921	86.9	28.12	0.354	1001	0.77	0.2	268	17
2922	99.1	24.99	0.283	1002	0.23	0.2	268	18
2923	99.9	24.76	0.101	1002	0	0	268	19
2924	100	24.41	0.054	1003	0	0	268	20
2925	100	24.04	0.048	1004	0	0.2	268	21
2926	100	23.66	0.02	1004	0	0	268	22
2927	100	23.39	0.052	1005	0	0.2	268	23
2928	100	23.14	0.171	1005	0	0	269	0
2929	100	23.06	0.16	1004	0	0	269	1
2930	100	23.29	0.285	1003	0	0	269	2
2931	100	23.53	0.285	1004	0	0	269	3
2932	100	23.59	0.086	1004	0	0.2	269	4
2933	100	23.75	0.026	1004	0	0	269	5
2934	100	23.9	0.038	1005	0	0	269	6
2935	100	24.42	0	1005	1	0	269	7
2936	100	25.76	0.019	1006	0.66	0	269	8
2937	87.2	27.92	0.3	1006	0.96	0	269	9
2938	83.1	29.48	0.475	1005	0.98	0	269	10
2939	80.3	30.52	0.383	1005	0.76	0	269	11
2940	65.03	31.24	0.686	1003	1	0	269	12
2941	55.25	33.02	0.505	1002	1	0	269	13
2942	65.94	31.68	0.512	1001	0.81	0	269	14
2943	65.28	32.34	0.382	1000	0.75	0.2	269	15
2944	59.68	31.4	0.302	1000	0.53	0	269	16
2945	63.77	29.83	0.207	1000	0.63	0	269	17
2946	72.5	28.15	0.001	1001	0.3	0	269	18
2947	85.6	26.2	0	1001	0	0	269	19
2948	92.3	25.23	0.023	1002	0	0	269	20
2949	96.6	24.69	0.083	1003	0	0	269	21
2950	97.2	24.2	0.02	1004	0	0	269	22
2951	97.8	24.22	0.108	1004	0	0	269	23
2952	97.2	24.07	0.258	1004	0	0	270	0
2953	98.4	23.68	0.214	1003	0	0	270	1
2954	99	23.51	0.252	1003	0	0	270	2
2955	99.4	23.25	0.105	1003	0	0	270	3
2956	99.7	22.92	0.009	1003	0	0	270	4
2957	99.9	23.1	0.086	1004	0	0	270	5
2958	99.8	23.21	0.053	1005	0	0	270	6
2959	99.8	23.91	0.001	1006	1	0	270	7
2960	91.8	26.28	0.084	1006	0.76	0	270	8
2961	80.6	28.24	0.271	1006	0.88	0	270	9
2962	81.3	28.75	0.39	1006	0.77	0	270	10
2963	64.44	31.19	0.609	1005	1	0	270	11
2964	65.76	31.08	0.546	1003	0.81	0	270	12
2965	56.92	32.58	0.554	1002	0.87	0	270	13
2966	47.76	33.36	0.506	1001	0.92	0	270	14
2967	56.25	32.77	0.388	1000	0.72	0	270	15
2968	51.58	32.55	0.302	1000	0.6	0	270	16
2969	68.18	30.09	0.093	1000	0.61	0	270	17
2970	76.4	28.26	0	1001	0.45	0	270	18
2971	86.9	26.48	0.026	1002	0	0	270	19
2972	95.1	25.52	0.001	1002	0	0	270	20
2973	96.6	24.88	0.001	1003	0	0	270	21
2974	97.6	24.21	0.052	1004	0	0	270	22
2975	98.4	23.85	0.047	1004	0	0	270	23
2976	98.4	23.45	0.118	1004	0	0	271	0
2977	98.7	23.03	0.07	1003	0	0	271	1
2978	99.2	22.64	0.033	1003	0	0	271	2
2979	99.2	22.43	0.084	1003	0	0	271	3
2980	99.5	22.31	0.04	1003	0	0	271	4
2981	99.7	22.26	0.036	1004	0	0	271	5
2982	99.9	22.42	0.023	1004	0	0	271	6
2983	99.2	23.2	0.037	1005	1	0	271	7
2984	85.5	25.9	0.151	1005	0.44	0	271	8
2985	71	28.34	0.417	1005	1	0	271	9
2986	68.2	29.76	0.552	1005	1	0	271	10
2987	59.22	31.74	0.664	1004	1	0	271	11
2988	54.38	32.53	0.642	1003	1	0	271	12
2989	56.45	33.08	0.656	1001	0.93	0	271	13
2990	48.81	33.67	0.594	1000	1	0	271	14
2991	57.78	32.57	0.503	1000	0.69	0	271	15
2992	57.59	31.72	0.424	1000	0.58	0	271	16
2993	63.5	30.37	0.138	1001	0.7	0	271	17
2994	71	28.28	0.001	1001	0.3	0	271	18
2995	80.1	26.54	0.003	1002	0	0	271	19
2996	87.4	25.5	0.01	1003	0	0	271	20
2997	89.2	25.59	0.173	1004	0	0	271	21
2998	91.2	25.27	0.165	1005	0	0	271	22
2999	93.8	24.69	0.292	1005	0	0	271	23
3000	95.1	24.36	0.248	1004	0	0	272	0
3001	96	24.48	0.245	1004	0	0	272	1
3002	96.3	24.07	0.255	1003	0	0	272	2
3003	96.8	23.93	0.213	1003	0	0	272	3
3004	97.6	23.68	0.081	1003	0	0	272	4
3005	98.4	23.54	0.081	1004	0	0	272	5
3006	99	23.39	0.119	1005	0	0	272	6
3007	98.1	24.15	0.097	1005	1	0	272	7
3008	88.4	26.4	0.088	1006	0.97	0	272	8
3009	73.6	29.38	0.401	1006	1	0	272	9
3010	73.6	29.77	0.513	1006	0.9	0	272	10
3011	66.04	31.13	0.622	1005	1	0	272	11
3012	55.12	31.57	0.601	1004	0.89	0	272	12
3013	59.6	32.45	0.54	1002	0.81	0	272	13
3014	50.82	33	0.621	1001	1	0	272	14
3015	55.78	31.41	0.464	1001	0.71	0	272	15
3016	68.56	29.82	0.413	1001	0.55	0	272	16
3017	76.3	28.16	0.519	1002	0.46	0	272	17
3018	83.2	26.68	0.149	1002	0.47	0	272	18
3019	86.8	25.76	0.179	1004	0	0	272	19
3020	90.1	25.38	0.166	1005	0	0	272	20
3021	90.1	25.26	0.086	1006	0	0	272	21
3022	99.2	24.17	0.192	1006	0	0	272	22
3023	99.6	22.74	0.124	1006	0	0	272	23
3024	100	22.71	0.089	1005	0	0.2	273	0
3025	100	22.38	0.094	1004	0	0	273	1
3026	100	22.22	0.018	1004	0	0	273	2
3027	100	22.22	0.024	1004	0	0	273	3
3028	100	22.33	0.147	1004	0	0	273	4
3029	100	22.22	0.037	1004	0	0	273	5
3030	100	22.19	0	1005	0	0	273	6
3031	100	22.9	0.008	1007	1	0	273	7
3032	100	23.92	0.011	1007	0.88	0	273	8
3033	98	25.67	0.085	1007	0.63	0	273	9
3034	96.1	25.94	0.109	1007	0.35	0	273	10
3035	87.1	27.66	0.3	1006	0.53	0	273	11
3036	86	28.11	0.509	1004	0.68	0	273	12
3037	67.71	30.45	0.532	1003	0.85	0	273	13
3038	63.21	31.07	0.532	1002	0.89	0	273	14
3039	73	30.49	0.397	1002	0.68	0	273	15
3040	74.3	29.73	0.223	1001	0.43	0	273	16
3041	87	27.72	0.029	1002	0.47	0.2	273	17
3042	90.3	26.76	0.004	1002	0.33	0	273	18
3043	93.6	26.08	0.022	1003	0	0	273	19
3044	96.5	25.86	0.004	1005	0	0	273	20
3045	97.7	25.52	0.023	1005	0	0	273	21
3046	99	24.85	0.017	1005	0	0	273	22
3047	98.9	24.57	0.081	1005	0	0	273	23
3048	99.3	24.33	0.04	1005	0	0	274	0
3049	99.4	24.19	0.117	1004	0	0	274	1
3050	99.6	23.99	0.031	1004	0	0	274	2
3051	99.6	24	0.085	1004	0	0	274	3
3052	99.6	24.1	0.049	1004	0	0	274	4
3053	99.8	24.05	0.007	1005	0	0	274	5
3054	99.8	24.2	0.012	1006	0	0	274	6
3055	99.5	24.85	0.034	1006	1	0	274	7
3056	92.3	27.07	0.121	1006	1	0	274	8
3057	89.6	27.78	0.482	1006	0.84	0	274	9
3058	74.5	29.67	0.472	1006	0.81	0	274	10
3059	74.5	30.61	0.552	1005	0.86	0	274	11
3060	64.09	31.57	0.466	1003	0.82	0	274	12
3061	62.01	33.54	0.463	1002	0.93	0	274	13
3062	75.6	31.86	0.434	1001	0.77	0	274	14
3063	63.48	31.86	0.457	1000	0.72	0	274	15
3064	67.97	31.13	0.37	1000	0.39	0	274	16
3065	86	26.97	0.576	1001	0.56	0	274	17
3066	91.5	26.14	0.215	1002	0.44	0	274	18
3067	94.8	25.86	0.136	1003	0	0	274	19
3068	96.4	25.4	0.131	1004	0	0	274	20
3069	97.8	24.92	0.105	1005	0	0	274	21
3070	98.1	24.7	0.297	1006	0	0	274	22
3071	98.5	24.51	0.183	1005	0	0	274	23
3072	99	24.19	0.143	1005	0	0	275	0
3073	98.8	24.08	0.193	1005	0	0	275	1
3074	99.2	24.02	0.086	1004	0	0	275	2
3075	99.5	23.98	0.131	1004	0	0	275	3
3076	99.5	23.87	0.055	1004	0	0.2	275	4
3077	99.8	23.83	0.096	1005	0	0	275	5
3078	99.8	23.91	0.025	1005	0	0	275	6
3079	99.6	24.47	0.008	1006	1	0	275	7
3080	91.5	25.88	0.173	1006	0.83	0	275	8
3081	71.8	29.19	0.266	1006	1	0	275	9
3082	71.9	30.22	0.509	1005	1	0	275	10
3083	64.43	31.74	0.53	1004	1	0	275	11
3084	62.94	31.94	0.595	1003	0.93	0	275	12
3085	67.22	32.97	0.454	1001	0.87	0	275	13
3086	54.97	32.82	0.431	1000	0.8	0	275	14
3087	67.56	32.2	0.39	999	0.62	0	275	15
3088	61.41	32.06	0.276	999	0.3	0	275	16
3089	71.2	30.39	0.18	999	0.51	0	275	17
3090	85.4	26.99	0.529	1001	0.82	0	275	18
3091	90.8	26.26	0.16	1002	0	0	275	19
3092	90.6	25.75	0.158	1003	0	0	275	20
3093	93.2	25.17	0.218	1004	0	0	275	21
3094	95.5	24.78	0.12	1004	0	0	275	22
3095	96.3	24.53	0.09	1005	0	0	275	23
3096	97	24.57	0.104	1004	0	0	276	0
3097	99.5	24.11	0.134	1004	0	0	276	1
3098	99.8	24.14	0.056	1003	0	0	276	2
3099	100	23.89	0.16	1003	0	0	276	3
3100	100	23.75	0.008	1003	0	0	276	4
3101	100	23.78	0.007	1003	0	0	276	5
3102	100	23.55	0	1004	0	0	276	6
3103	100	24.12	0	1005	1	0	276	7
3104	100	25.21	0.019	1005	0.89	0	276	8
3105	90.6	27.73	0.254	1005	1	0	276	9
3106	78.4	29.11	0.279	1005	0.81	0	276	10
3107	78.2	30.18	0.383	1004	0.86	0	276	11
3108	66.38	31.22	0.637	1003	0.98	0	276	12
3109	67.09	31.6	0.582	1001	1	0	276	13
3110	65.48	32.58	0.516	999	1	0	276	14
3111	71.1	31.01	0.386	999	0.71	0	276	15
3112	70.8	30.21	0.165	999	0.22	0	276	16
3113	72.3	29.68	0.033	999	0.32	0	276	17
3114	97.2	26.19	0.379	1001	0.51	0	276	18
3115	99.1	25.48	0.251	1001	0	0	276	19
3116	99.5	25.09	0.074	1003	0	0.2	276	20
3117	98.1	24.68	0.185	1003	0	0	276	21
3118	98.4	24.84	0.167	1004	0	0	276	22
3119	98.4	25.01	0.252	1004	0	0	276	23
3120	98.5	24.86	0.142	1003	0	0	277	0
3121	99.2	24.5	0.073	1002	0	0	277	1
3122	99.4	24.43	0.058	1002	0	0	277	2
3123	99.6	24.33	0.038	1002	0	0	277	3
3124	99.6	24.29	0.001	1002	0	0	277	4
3125	99.8	24.09	0.02	1002	0	0	277	5
3126	99.9	24	0	1003	0	0	277	6
3127	99.9	24.49	0	1003	1	0	277	7
3128	93.5	26.88	0.065	1004	0.87	0	277	8
3129	81.4	28.24	0.434	1004	1	0	277	9
3130	75.5	30.17	0.422	1003	1	0	277	10
3131	72.3	31.15	0.501	1002	0.91	0	277	11
3132	70.7	31.81	0.626	1001	1	0	277	12
3133	64.75	32.85	0.555	1000	0.99	0	277	13
3134	58.25	33.06	0.515	998	1	0	277	14
3135	64.88	32.21	0.38	998	0.68	0	277	15
3136	81.2	30.07	0.203	998	0.33	0	277	16
3137	83.6	28.09	0.048	999	0.15	0	277	17
3138	87.7	26.42	0.55	1001	0.14	0	277	18
3139	91.6	25.5	0.419	1001	0	0	277	19
3140	93.8	25.27	0.239	1002	0	0	277	20
3141	95.7	24.89	0.117	1003	0	0	277	21
3142	97.3	24.61	0.022	1004	0	0	277	22
3143	98.3	24.22	0.074	1003	0	0	277	23
3144	98.8	23.99	0.079	1003	0	0	278	0
3145	98.9	23.92	0.039	1002	0	0	278	1
3146	98.6	24.06	0.096	1002	0	0	278	2
3147	98.8	23.94	0.049	1001	0	0	278	3
3148	99	23.91	0.05	1001	0	0	278	4
3149	99.2	23.76	0.107	1002	0	0	278	5
3150	99.5	23.74	0.072	1002	0	0	278	6
3151	98.6	24.66	0.035	1003	1	0	278	7
3152	90	26.86	0.159	1004	1	0	278	8
3153	90.5	27.2	0.243	1004	0.49	0	278	9
3154	82.3	28.88	0.25	1004	0.56	0	278	10
3155	96.4	27.4	0.253	1003	0.34	0	278	11
3156	86.3	28.87	0.386	1002	0.71	0	278	12
3157	75.4	30.88	0.58	1000	0.93	0	278	13
3158	72.8	30.51	0.627	999	0.93	0	278	14
3159	90.2	26.67	0.565	999	0.6	0	278	15
3160	98.4	25.24	0.414	999	0.12	0	278	16
3161	98.4	24.96	0.214	1000	0.16	0	278	17
3162	99	24.69	0.131	1000	0.27	0	278	18
3163	99.6	24.56	0.026	1001	0	0	278	19
3164	100	24.59	0.044	1001	0	0.2	278	20
3165	100	24.41	0.056	1003	0	0	278	21
3166	100	24.45	0.124	1003	0	0	278	22
3167	100	24.06	0.014	1003	0	0	278	23
3168	100	23.82	0.013	1002	0	0	279	0
3169	100	23.72	0.086	1001	0	0	279	1
